game_id;sezon;source;match_type;druzyna_A;druzyna_B;sety_A;sety_B;wygrana_A;A_pts_suma;A_pts_bp;A_pts_bilans;A_srv_suma;A_srv_bledy;A_srv_asy;A_rec_suma;A_rec_bledy;A_rec_poz_pct;A_rec_perf_pct;A_atk_suma;A_atk_bledy;A_atk_blok;A_atk_pkt;A_atk_skut_pct;A_blk_pkt;B_pts_suma;B_pts_bp;B_pts_bilans;B_srv_suma;B_srv_bledy;B_srv_asy;B_rec_suma;B_rec_bledy;B_rec_poz_pct;B_rec_perf_pct;B_atk_suma;B_atk_bledy;B_atk_blok;B_atk_pkt;B_atk_skut_pct;B_blk_pkt;diff_pts_suma;diff_pts_bp;diff_pts_bilans;diff_srv_suma;diff_srv_bledy;diff_srv_asy;diff_rec_suma;diff_rec_bledy;diff_rec_poz_pct;diff_rec_perf_pct;diff_atk_suma;diff_atk_bledy;diff_atk_blok;diff_atk_pkt;diff_atk_skut_pct;diff_blk_pkt
5934;2016/2017;HTML;3:1;Tauron MKS Dąbrowa Górnicza;Legionovia Legionowo;3;1;1;67;29;67;93;13;9;73;10;41;25;107;12;8;47;44;11;56;22;56;84;11;10;80;9;34;18;101;13;11;38;38;8;11;7;11;9;2;-1;-7;1;7;7;6;-1;-3;9;6;3
5935;2016/2017;HTML;3:0;Grot Budowlani Łódź;KSZO OSTROWIEC;3;0;1;51;22;51;74;12;4;54;6;42;33;91;6;3;36;40;11;34;12;34;60;6;6;62;4;48;26;93;13;11;25;27;3;17;10;17;14;6;-2;-8;2;-6;7;-2;-7;-8;11;13;8
5936;2016/2017;HTML;3:0;Developres SkyRes Rzeszów;Impel Wrocław;3;0;1;57;25;57;74;7;7;58;11;26;22;106;6;12;41;39;9;50;17;50;68;10;5;67;13;40;24;93;7;9;33;35;12;7;8;7;6;-3;2;-9;-2;-14;-2;13;-1;3;8;4;-3
5937;2016/2017;HTML;3:2;Giacomini Budowlani Toruń;KSZO OSTROWIEC;3;2;1;75;35;75;106;8;11;85;9;23;16;134;12;6;50;37;14;67;25;67;93;8;9;98;11;44;32;151;18;14;52;34;6;8;10;8;13;0;2;-13;-2;-21;-16;-17;-6;-8;-2;3;8
5938;2016/2017;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;ŁKS Commercecon Łódź;3;0;1;50;31;50;73;9;10;43;3;56;31;77;6;4;30;39;10;30;12;30;51;8;3;64;10;25;11;75;7;10;23;31;4;20;19;20;22;1;7;-21;-7;31;20;2;-1;-6;7;8;6
5939;2016/2017;HTML;3:0;Polski Cukier Muszynianka;Developres SkyRes Rzeszów;0;3;0;31;9;31;50;3;2;66;7;38;24;90;11;10;26;29;3;57;30;57;73;7;7;47;2;36;28;87;5;3;40;46;10;-26;-21;-26;-23;-4;-5;19;5;2;-4;3;6;7;-14;-17;-7
5940;2016/2017;HTML;3:0;Giacomini Budowlani Toruń;ŁKS Commercecon Łódź;3;0;1;62;32;62;73;6;7;51;3;35;18;99;6;5;43;43;12;42;19;42;56;5;3;67;7;27;14;102;7;12;34;33;5;20;13;20;17;1;4;-16;-4;8;4;-3;-1;-7;9;10;7
5941;2016/2017;HTML;3:0;Chemik Police;Legionovia Legionowo;3;0;1;60;34;60;73;6;9;52;6;52;31;95;12;10;45;47;6;37;16;37;59;7;6;67;9;37;18;78;8;6;21;27;10;23;18;23;14;-1;3;-15;-3;15;13;17;4;4;24;20;-4
5942;2016/2017;HTML;3:1;Enea PTPS Piła;KS PAŁAC Bydgoszcz;1;3;0;49;18;49;80;7;2;82;10;35;10;134;15;14;40;30;7;71;31;71;93;11;10;73;2;52;20;141;14;7;47;33;14;-22;-13;-22;-13;-4;-8;9;8;-17;-10;-7;1;7;-7;-3;-7
5943;2016/2017;HTML;3:1;Atom Trefl Sopot;KS PAŁAC Bydgoszcz;1;3;0;52;27;52;84;5;5;75;9;24;9;129;10;5;41;32;6;72;35;72;87;12;9;79;5;28;11;139;16;6;58;42;5;-20;-8;-20;-3;-7;-4;-4;4;-4;-2;-10;-6;-1;-17;-10;1
5944;2016/2017;HTML;3:0;Legionovia Legionowo;Enea PTPS Piła;3;0;1;57;24;57;73;10;5;59;5;56;36;89;5;8;43;48;9;44;21;44;66;7;5;63;5;29;14;90;8;9;31;34;8;13;3;13;7;3;0;-4;0;27;22;-1;-3;-1;12;14;1
5945;2016/2017;HTML;3:2;Developres SkyRes Rzeszów;Chemik Police;2;3;0;82;28;82;102;9;6;102;8;45;34;162;5;14;63;39;13;90;40;90;110;8;8;93;6;56;48;166;9;13;68;41;14;-8;-12;-8;-8;1;-2;9;2;-11;-14;-4;-4;1;-5;-2;-1
5946;2016/2017;HTML;3:1;KSZO OSTROWIEC;Polski Cukier Muszynianka;3;1;1;76;37;76;98;8;6;81;5;46;36;135;10;11;55;41;15;65;26;65;87;6;5;90;6;51;29;134;12;15;49;37;11;11;11;11;11;2;1;-9;-1;-5;7;1;-2;-4;6;4;4
5947;2016/2017;HTML;3:0;ŁKS Commercecon Łódź;Grot Budowlani Łódź;0;3;0;35;8;35;53;5;1;65;8;31;18;86;5;13;30;35;4;63;29;63;74;9;8;48;1;60;33;100;7;4;42;42;13;-28;-21;-28;-21;-4;-7;17;7;-29;-15;-14;-2;9;-12;-7;-9
5948;2016/2017;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;Tauron MKS Dąbrowa Górnicza;0;3;0;39;15;39;61;9;1;61;5;22;10;95;9;12;31;33;7;54;29;54;73;12;5;52;1;33;17;90;8;7;37;41;12;-15;-14;-15;-12;-3;-4;9;4;-11;-7;5;1;5;-6;-8;-5
5949;2016/2017;HTML;3:0;Giacomini Budowlani Toruń;Impel Wrocław;0;3;0;40;16;40;59;3;1;70;7;31;17;102;6;13;30;29;9;61;28;61;74;4;7;56;1;39;18;107;9;9;41;38;13;-21;-12;-21;-15;-1;-6;14;6;-8;-1;-5;-3;4;-11;-9;-4
5950;2016/2017;HTML;3:1;Atom Trefl Sopot;Impel Wrocław;1;3;0;58;22;58;80;4;9;90;7;30;11;123;6;16;39;32;10;87;43;87;98;8;7;76;9;39;16;144;14;10;64;44;16;-29;-21;-29;-18;-4;2;14;-2;-9;-5;-21;-8;6;-25;-12;-6
5951;2016/2017;HTML;3:0;Impel Wrocław;KSZO OSTROWIEC;3;0;1;61;28;61;73;11;10;51;0;53;16;108;9;9;38;35;13;31;10;31;55;4;0;62;10;32;10;95;5;13;22;23;9;30;18;30;18;7;10;-11;-10;21;6;13;4;-4;16;12;4
5952;2016/2017;HTML;3:0;Tauron MKS Dąbrowa Górnicza;Giacomini Budowlani Toruń;3;0;1;57;36;57;73;8;13;46;5;48;37;67;4;4;31;46;13;28;11;28;47;1;5;65;13;39;23;75;12;13;19;25;4;29;25;29;26;7;8;-19;-8;9;14;-8;-8;-9;12;21;9
5953;2016/2017;HTML;3:2;Grot Budowlani Łódź;BKS PROFI CREDIT Bielsko-Biała;3;2;1;74;36;74;105;13;6;85;11;47;31;150;13;7;50;33;18;66;30;66;98;13;11;92;6;44;22;148;10;18;48;32;7;8;6;8;7;0;-5;-7;5;3;9;2;3;-11;2;1;11
5954;2016/2017;HTML;3:2;Polski Cukier Muszynianka;ŁKS Commercecon Łódź;3;2;1;82;33;82;111;10;8;95;5;46;26;151;15;12;63;42;11;75;27;75;104;9;5;101;8;31;17;151;16;11;58;38;12;7;6;7;7;1;3;-6;-3;15;9;0;-1;1;5;4;-1
5955;2016/2017;HTML;3:1;Chemik Police;KSZO OSTROWIEC;3;1;1;68;34;68;95;12;7;58;5;41;23;104;7;6;50;48;11;46;18;46;68;10;5;83;7;36;15;108;15;11;35;32;6;22;16;22;27;2;2;-25;-2;5;8;-4;-8;-5;15;16;5
5956;2016/2017;HTML;3:2;Enea PTPS Piła;Developres SkyRes Rzeszów;3;2;1;72;29;72;104;11;8;96;6;39;19;132;10;13;53;40;11;79;32;79;105;9;6;93;8;32;12;143;19;11;60;42;13;-7;-3;-7;-1;2;2;3;-2;7;7;-11;-9;2;-7;-2;-2
5957;2016/2017;HTML;3:0;KS PAŁAC Bydgoszcz;Legionovia Legionowo;3;0;1;57;26;57;74;11;6;49;5;35;18;95;7;8;41;43;10;32;11;32;55;6;5;63;6;43;26;78;8;10;19;24;8;25;15;25;19;5;1;-14;-1;-8;-8;17;-1;-2;22;19;2
5958;2016/2017;HTML;3:2;Atom Trefl Sopot;Legionovia Legionowo;3;2;1;76;37;76;103;8;7;85;10;39;21;143;18;8;52;36;17;66;25;66;97;12;10;95;7;43;21;137;13;17;48;35;8;10;12;10;6;-4;-3;-10;3;-4;0;6;5;-9;4;1;9
5959;2016/2017;HTML;3:2;Developres SkyRes Rzeszów;KS PAŁAC Bydgoszcz;3;2;1;78;36;78;107;5;4;81;5;45;23;139;3;14;63;45;11;75;28;75;90;9;5;102;4;43;23;148;16;11;56;38;14;3;8;3;17;-4;-1;-21;1;2;0;-9;-13;3;7;7;-3
5960;2016/2017;HTML;3:1;KSZO OSTROWIEC;Enea PTPS Piła;1;3;0;67;24;67;86;10;9;88;5;45;29;128;16;11;49;38;9;67;27;67;98;10;5;76;9;36;25;117;8;8;51;44;11;0;-3;0;-12;0;4;12;-4;9;4;11;8;3;-2;-6;-2
5961;2016/2017;HTML;3:1;ŁKS Commercecon Łódź;Chemik Police;1;3;0;69;26;69;87;6;8;85;5;55;27;137;8;14;51;37;10;78;34;78;91;6;5;81;8;50;25;143;8;10;59;41;14;-9;-8;-9;-4;0;3;4;-3;5;2;-6;0;4;-8;-4;-4
5962;2016/2017;HTML;3:0;Tauron MKS Dąbrowa Górnicza;Developres SkyRes Rzeszów;0;3;0;53;22;53;75;8;9;62;4;44;29;107;2;15;41;38;3;55;25;55;67;5;4;67;9;48;30;105;14;3;36;34;15;-2;-3;-2;8;3;5;-5;-5;-4;-1;2;-12;12;5;4;-12
5963;2016/2017;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;Polski Cukier Muszynianka;3;0;1;60;29;60;73;6;8;46;1;41;19;96;7;5;45;47;7;34;5;34;49;3;1;67;8;43;24;83;11;7;28;34;5;26;24;26;24;3;7;-21;-7;-2;-5;13;-4;-2;17;13;2
5964;2016/2017;HTML;3:0;Giacomini Budowlani Toruń;Grot Budowlani Łódź;0;3;0;36;16;36;53;5;3;66;8;26;12;81;12;12;26;32;7;55;27;55;73;7;8;48;3;46;27;83;7;7;35;42;12;-19;-11;-19;-20;-2;-5;18;5;-20;-15;-2;5;5;-9;-10;-5
5965;2016/2017;HTML;3:2;Impel Wrocław;Tauron MKS Dąbrowa Górnicza;2;3;0;89;42;89;110;15;7;97;5;46;17;165;10;18;65;39;17;77;36;77;104;8;5;94;7;32;6;155;9;17;54;35;18;12;6;12;6;7;2;3;-2;14;11;10;1;1;11;4;-1
5966;2016/2017;HTML;3:0;Tauron MKS Dąbrowa Górnicza;Atom Trefl Sopot;3;0;1;53;28;53;71;9;9;40;2;52;23;69;6;4;35;51;9;23;9;23;46;6;2;62;9;48;39;78;10;9;17;22;4;30;19;30;25;3;7;-22;-7;4;-16;-9;-4;-5;18;29;5
5967;2016/2017;HTML;3:0;Grot Budowlani Łódź;Impel Wrocław;3;0;1;51;22;51;73;5;3;57;4;58;35;110;4;9;36;33;12;50;19;50;64;7;4;68;3;53;33;127;15;12;37;29;9;1;3;1;9;-2;-1;-11;1;5;2;-17;-11;-3;-1;4;3
5968;2016/2017;HTML;3:1;Polski Cukier Muszynianka;Giacomini Budowlani Toruń;3;1;1;68;32;68;89;5;4;73;8;40;19;128;9;9;55;43;9;57;25;57;80;7;8;84;4;41;26;131;9;9;40;31;9;11;7;11;9;-2;-4;-11;4;-1;-7;-3;0;0;15;12;0
5969;2016/2017;HTML;3:1;Chemik Police;BKS PROFI CREDIT Bielsko-Biała;3;1;1;82;34;82;100;8;5;77;5;48;30;152;8;13;68;45;9;68;21;68;86;9;5;92;5;35;22;144;7;9;50;35;13;14;13;14;14;-1;0;-15;0;13;8;8;1;4;18;10;-4
5970;2016/2017;HTML;3:1;Enea PTPS Piła;ŁKS Commercecon Łódź;3;1;1;70;25;70;96;9;6;83;4;49;18;152;9;10;54;36;10;70;27;70;93;11;4;88;6;42;17;155;14;10;56;36;10;0;-2;0;3;-2;2;-5;-2;7;1;-3;-5;0;-2;0;0
5971;2016/2017;HTML;3:0;KS PAŁAC Bydgoszcz;KSZO OSTROWIEC;3;0;1;56;33;56;74;8;4;42;3;45;19;96;7;2;39;41;13;28;7;28;49;7;3;66;4;32;23;98;10;13;23;23;2;28;26;28;25;1;1;-24;-1;13;-4;-2;-3;-11;16;18;11
5972;2016/2017;HTML;3:0;Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;0;46;14;46;65;4;3;71;5;54;35;103;12;9;37;36;6;56;23;56;76;5;5;60;3;43;35;97;9;6;42;43;9;-10;-9;-10;-11;-1;-2;11;2;11;0;6;3;3;-5;-7;-3
5973;2016/2017;HTML;3:1;Grot Budowlani Łódź;Legionovia Legionowo;3;1;1;74;44;74;95;7;13;67;8;58;43;116;6;7;45;39;16;55;26;55;75;8;8;88;13;39;18;116;11;16;40;34;7;19;18;19;20;-1;5;-21;-5;19;25;0;-5;-9;5;5;9
5974;2016/2017;HTML;3:1;Atom Trefl Sopot;Developres SkyRes Rzeszów;3;1;1;65;25;65;90;9;5;83;6;34;15;124;9;7;49;40;11;72;27;72;92;9;6;81;5;26;11;141;14;11;59;42;7;-7;-2;-7;-2;0;-1;2;1;8;4;-17;-5;-4;-10;-2;4
5975;2016/2017;HTML;3:2;KSZO OSTROWIEC;Legionovia Legionowo;3;2;1;70;26;70;100;16;9;92;4;40;26;138;15;16;51;37;10;63;32;63;101;9;4;84;9;25;11;110;15;9;43;39;16;7;-6;7;-1;7;5;8;-5;15;15;28;0;7;8;-2;-6
5976;2016/2017;HTML;3:1;ŁKS Commercecon Łódź;KS PAŁAC Bydgoszcz;1;3;0;68;26;68;86;7;5;88;8;56;23;148;10;14;52;35;11;76;34;76;94;6;8;79;5;45;23;142;10;11;54;38;14;-8;-8;-8;-8;1;-3;9;3;11;0;6;0;3;-2;-3;-3
5977;2016/2017;HTML;3:1;BKS PROFI CREDIT Bielsko-Biała;Enea PTPS Piła;1;3;0;40;18;40;60;10;6;80;5;43;16;99;17;12;26;26;8;61;37;61;90;10;5;50;6;42;22;93;8;9;44;47;12;-21;-19;-21;-30;0;1;30;-1;1;-6;6;9;3;-18;-21;-4
5978;2016/2017;HTML;3:0;Giacomini Budowlani Toruń;Chemik Police;0;3;0;43;9;43;55;6;2;69;6;26;12;98;6;6;37;38;4;60;27;60;73;4;6;49;2;39;16;100;5;4;48;48;6;-17;-18;-17;-18;2;-4;20;4;-13;-4;-2;1;2;-11;-10;-2
5979;2016/2017;HTML;3:1;Impel Wrocław;Polski Cukier Muszynianka;3;1;1;68;27;68;94;9;5;71;3;46;27;137;10;7;52;38;11;56;18;56;78;7;3;85;5;42;13;129;12;11;46;36;7;12;9;12;16;2;2;-14;-2;4;14;8;-2;-4;6;2;4
5980;2016/2017;HTML;3:2;Tauron MKS Dąbrowa Górnicza;Grot Budowlani Łódź;3;2;1;71;32;71;106;9;8;88;6;37;23;136;9;16;55;40;8;76;31;76;100;12;6;97;8;57;43;142;14;8;54;38;16;-5;1;-5;6;-3;2;-9;-2;-20;-20;-6;-5;8;1;2;-8
5981;2016/2017;HTML;3:0;Grot Budowlani Łódź;Atom Trefl Sopot;3;0;1;63;38;63;73;3;10;44;3;48;34;96;7;4;45;47;8;33;10;33;47;3;3;70;10;23;13;84;1;8;26;31;4;30;28;30;26;0;7;-26;-7;25;21;12;6;-4;19;16;4
5982;2016/2017;HTML;3:2;Polski Cukier Muszynianka;Tauron MKS Dąbrowa Górnicza;3;2;1;81;35;81;102;7;9;97;11;37;19;166;13;18;61;37;11;76;35;76;106;9;11;95;9;36;19;135;5;11;47;35;18;5;0;5;-4;-2;-2;2;2;1;0;31;8;7;14;2;-7
5983;2016/2017;HTML;3:2;Chemik Police;Impel Wrocław;3;2;1;76;34;76;102;8;7;91;9;39;20;137;8;12;59;43;10;83;39;83;102;11;9;94;7;54;31;161;13;10;62;39;12;-7;-5;-7;0;-3;-2;-3;2;-15;-11;-24;-5;2;-3;4;-2
5984;2016/2017;HTML;3:1;Polski Cukier Muszynianka;KS PAŁAC Bydgoszcz;3;1;1;77;39;77;104;14;6;86;10;38;15;136;10;8;52;38;19;71;32;71;100;14;10;90;6;37;19;140;10;19;53;38;8;6;7;6;4;0;-4;-4;4;1;-4;-4;0;-11;-1;0;11
5985;2016/2017;HTML;3:0;Enea PTPS Piła;Giacomini Budowlani Toruń;3;0;1;62;36;62;74;5;4;49;0;45;10;106;11;10;44;42;14;39;16;39;56;7;0;69;4;41;16;106;3;14;28;26;11;23;20;23;18;-2;4;-20;-4;4;-6;0;8;-4;16;16;3
5986;2016/2017;HTML;3:1;KS PAŁAC Bydgoszcz;BKS PROFI CREDIT Bielsko-Biała;3;1;1;74;37;74;93;8;11;68;5;55;30;119;6;15;48;40;15;61;26;61;78;10;5;85;11;42;22;124;8;15;41;33;15;13;11;13;15;-2;6;-17;-6;13;8;-5;-2;0;7;7;0
5987;2016/2017;HTML;3:0;Legionovia Legionowo;ŁKS Commercecon Łódź;0;3;0;41;15;41;61;5;2;63;7;46;33;82;7;17;31;38;8;61;29;61;73;10;7;56;2;52;23;90;6;8;37;41;17;-20;-14;-20;-12;-5;-5;7;5;-6;10;-8;1;9;-6;-3;-9
5988;2016/2017;HTML;3:0;Developres SkyRes Rzeszów;KSZO OSTROWIEC;3;0;1;57;30;57;73;6;4;50;5;30;18;92;4;5;39;42;14;38;14;38;53;3;5;67;4;43;25;102;11;14;28;27;5;19;16;19;20;3;-1;-17;1;-13;-7;-10;-7;-9;11;15;9
5989;2016/2017;HTML;3:0;Atom Trefl Sopot;KSZO OSTROWIEC;0;3;0;48;22;48;64;8;5;70;5;26;13;117;8;8;31;26;12;55;29;55;76;6;5;56;5;41;31;103;7;12;42;41;8;-7;-7;-7;-12;2;0;14;0;-15;-18;14;1;-4;-11;-15;4
5990;2016/2017;HTML;3:0;ŁKS Commercecon Łódź;Developres SkyRes Rzeszów;0;3;0;45;17;45;59;4;3;70;6;48;17;105;8;14;39;37;3;60;31;60;74;4;6;55;3;60;20;102;8;3;40;39;14;-15;-14;-15;-15;0;-3;15;3;-12;-3;3;0;11;-1;-2;-11
5991;2016/2017;HTML;3:2;BKS PROFI CREDIT Bielsko-Biała;Legionovia Legionowo;3;2;1;82;39;82;110;10;9;94;13;35;16;130;9;12;54;42;19;82;37;82;105;11;13;100;9;42;19;139;13;19;57;41;12;0;2;0;5;-1;-4;-6;4;-7;-3;-9;-4;-7;-3;1;7
5992;2016/2017;HTML;3:1;Giacomini Budowlani Toruń;KS PAŁAC Bydgoszcz;3;1;1;72;43;72;98;7;8;70;6;44;17;124;5;5;50;40;14;64;30;64;80;10;6;91;8;41;23;136;9;14;53;39;5;8;13;8;18;-3;2;-21;-2;3;-6;-12;-4;-9;-3;1;9
5993;2016/2017;HTML;3:0;Impel Wrocław;Enea PTPS Piła;3;0;1;59;30;59;73;12;6;56;3;39;25;104;6;6;41;39;12;39;17;39;62;6;3;61;6;33;23;97;8;12;30;31;6;20;13;20;11;6;3;-5;-3;6;2;7;-2;-6;11;8;6
5994;2016/2017;HTML;3:0;Tauron MKS Dąbrowa Górnicza;Chemik Police;0;3;0;28;9;28;45;2;1;62;7;34;21;87;12;9;22;25;5;58;33;58;73;11;7;43;1;49;35;85;4;5;42;49;9;-30;-24;-30;-28;-9;-6;19;6;-15;-14;2;8;4;-20;-24;-4
5995;2016/2017;HTML;3:0;Chemik Police;Enea PTPS Piła;3;0;1;65;34;65;74;12;8;49;4;45;32;92;7;3;43;47;14;33;11;33;53;4;4;62;8;44;27;90;5;14;26;29;3;32;23;32;21;8;4;-13;-4;1;5;2;2;-11;17;18;11
5996;2016/2017;HTML;3:0;Grot Budowlani Łódź;Polski Cukier Muszynianka;3;0;1;53;26;53;74;6;5;50;1;60;30;97;7;1;37;38;11;34;10;34;57;7;1;68;5;34;18;106;12;11;32;30;1;19;16;19;17;-1;4;-18;-4;26;12;-9;-5;-10;5;8;10
5997;2016/2017;HTML;3:1;Polski Cukier Muszynianka;Atom Trefl Sopot;3;1;1;64;24;64;87;8;3;81;9;42;19;122;8;12;54;44;7;64;30;64;87;6;9;79;3;41;16;120;11;7;43;36;12;0;-6;0;0;2;-6;2;6;1;3;2;-3;5;11;8;-5
5998;2016/2017;HTML;3:0;Chemik Police;Grot Budowlani Łódź;3;0;1;58;26;58;73;9;5;51;2;39;14;87;8;9;48;55;5;39;14;39;58;7;2;64;5;52;25;73;7;5;28;38;9;19;12;19;15;2;3;-13;-3;-13;-11;14;1;4;20;17;-4
5999;2016/2017;HTML;3:2;Enea PTPS Piła;Tauron MKS Dąbrowa Górnicza;2;3;0;72;30;72;99;8;5;99;5;38;15;156;14;16;56;36;11;77;37;77;107;8;5;91;5;43;22;148;13;11;56;38;16;-5;-7;-5;-8;0;0;8;0;-5;-7;8;1;5;0;-2;-5
6000;2016/2017;HTML;3:0;KS PAŁAC Bydgoszcz;Impel Wrocław;0;3;0;40;13;40;52;8;3;70;10;40;16;98;6;12;32;33;5;59;36;59;73;3;10;44;3;50;29;97;3;5;37;38;12;-19;-23;-19;-21;5;-7;26;7;-10;-13;1;3;7;-5;-5;-7
6001;2016/2017;HTML;3:1;Legionovia Legionowo;Giacomini Budowlani Toruń;3;1;1;75;41;75;98;14;18;71;8;41;28;100;6;9;48;48;9;58;25;58;83;12;8;84;18;33;17;97;9;9;41;42;9;17;16;17;15;2;10;-13;-10;8;11;3;-3;0;7;6;0
6002;2016/2017;HTML;3:0;Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Biała;3;0;1;66;33;66;74;7;7;50;2;32;24;100;2;6;48;48;11;40;13;40;52;2;2;67;7;40;19;104;5;11;32;31;6;26;20;26;22;5;5;-17;-5;-8;5;-4;-3;-5;16;17;5
6003;2016/2017;HTML;3:1;KSZO OSTROWIEC;ŁKS Commercecon Łódź;1;3;0;70;29;70;93;12;11;87;5;45;26;160;15;10;52;32;7;65;29;65;98;11;5;80;10;20;12;135;10;7;50;37;10;5;0;5;-5;1;6;7;-5;25;14;25;5;3;2;-5;-3
6004;2016/2017;HTML;3:2;Atom Trefl Sopot;ŁKS Commercecon Łódź;3;2;1;76;39;76;114;10;12;80;8;27;15;148;9;10;52;35;12;78;33;78;101;21;8;104;12;37;13;159;15;12;60;38;10;-2;6;-2;13;-11;4;-24;-4;-10;2;-11;-6;-2;-8;-3;2
6005;2016/2017;HTML;3:2;BKS PROFI CREDIT Bielsko-Biała;KSZO OSTROWIEC;3;2;1;68;28;68;95;9;5;82;7;37;12;132;9;5;43;33;20;73;25;73;93;11;7;86;5;44;27;155;9;20;61;39;5;-5;3;-5;2;-2;-2;-4;2;-7;-15;-23;0;-15;-18;-6;15
6006;2016/2017;HTML;3:0;Atom Trefl Sopot;Enea PTPS Piła;3;0;1;62;26;62;74;5;6;55;5;42;24;107;5;2;46;43;10;49;14;49;60;5;5;69;6;26;10;109;6;10;42;39;2;13;12;13;14;0;1;-14;-1;16;14;-2;-1;-8;4;4;8
6007;2016/2017;HTML;3:1;Developres SkyRes Rzeszów;Giacomini Budowlani Toruń;3;1;1;75;42;75;97;6;8;66;3;53;24;144;10;14;51;35;16;53;22;53;73;7;3;91;8;30;9;145;12;16;36;25;14;22;20;22;24;-1;5;-25;-5;23;15;-1;-2;-2;15;10;2
6008;2016/2017;HTML;3:0;Impel Wrocław;Legionovia Legionowo;3;0;1;56;30;56;74;8;12;44;2;43;20;85;4;6;37;44;7;36;14;36;53;9;2;66;12;29;13;78;9;7;28;36;6;20;16;20;21;-1;10;-22;-10;14;7;7;-5;-1;9;8;1
6009;2016/2017;HTML;3:0;Tauron MKS Dąbrowa Górnicza;KS PAŁAC Bydgoszcz;3;0;1;45;23;45;73;6;3;49;2;45;30;92;7;6;35;38;7;39;14;39;56;7;2;67;3;55;45;101;16;7;31;31;6;6;9;6;17;-1;1;-18;-1;-10;-15;-9;-9;-1;4;7;1
6010;2016/2017;HTML;3:2;Grot Budowlani Łódź;Enea PTPS Piła;3;2;1;76;28;76;104;12;5;94;10;48;30;143;11;7;59;41;12;69;29;69;103;9;10;92;5;45;25;149;12;12;52;35;7;7;-1;7;1;3;-5;2;5;3;5;-6;-1;-5;7;6;5
6011;2016/2017;HTML;3:0;Polski Cukier Muszynianka;Chemik Police;0;3;0;26;6;26;47;9;1;67;8;36;17;91;7;7;20;22;5;52;31;52;73;6;8;38;1;39;24;90;7;5;37;41;7;-26;-25;-26;-26;3;-7;29;7;-3;-7;1;0;2;-17;-19;-2
6012;2016/2017;HTML;3:0;Chemik Police;Atom Trefl Sopot;3;0;1;52;28;52;74;7;8;44;7;41;16;85;4;9;36;42;8;38;15;38;52;8;7;67;8;34;14;83;10;8;22;27;9;14;13;14;22;-1;1;-23;-1;7;2;2;-6;1;14;15;-1
6013;2016/2017;HTML;3:0;Enea PTPS Piła;Polski Cukier Muszynianka;3;0;1;53;24;53;73;13;4;46;2;48;17;96;5;6;43;45;6;31;9;31;54;9;2;61;4;43;13;94;12;6;23;24;6;22;15;22;19;4;2;-15;-2;5;4;2;-7;0;20;21;0
6014;2016/2017;HTML;3:0;KS PAŁAC Bydgoszcz;Grot Budowlani Łódź;0;3;0;43;13;43;62;5;6;70;6;50;18;94;10;8;30;32;7;57;26;57;74;4;6;57;6;47;31;90;10;7;43;48;8;-14;-13;-14;-12;1;0;13;0;3;-13;4;0;1;-13;-16;-1
6015;2016/2017;HTML;3:1;Legionovia Legionowo;Tauron MKS Dąbrowa Górnicza;3;1;1;67;33;67;89;10;8;72;7;45;24;120;13;15;43;36;16;59;27;59;86;11;7;79;8;44;29;122;8;16;37;30;15;8;6;8;3;-1;1;-7;-1;1;-5;-2;5;-1;6;6;1
6016;2016/2017;HTML;3:0;Impel Wrocław;Developres SkyRes Rzeszów;3;0;1;63;29;63;74;13;11;54;3;65;33;85;7;5;39;46;13;40;16;40;62;8;3;61;11;44;16;87;2;13;32;37;5;23;13;23;12;5;8;-7;-8;21;17;-2;5;-8;7;9;8
6017;2016/2017;HTML;3:1;KS PAŁAC Bydgoszcz;Chemik Police;1;3;0;57;22;57;76;11;10;88;13;43;26;125;11;9;42;34;5;71;38;71;97;9;13;65;10;52;37;116;7;6;49;42;9;-14;-16;-14;-21;2;-3;23;3;-9;-11;9;4;3;-7;-8;-4
6018;2016/2017;HTML;3:0;KSZO OSTROWIEC;Giacomini Budowlani Toruń;3;0;1;47;25;47;73;8;11;47;4;40;30;81;7;2;35;43;1;40;18;40;56;9;4;65;11;23;14;83;12;1;34;41;2;7;7;7;17;-1;7;-18;-7;17;16;-2;-5;1;1;2;-1
6019;2016/2017;HTML;3:1;ŁKS Commercecon Łódź;BKS PROFI CREDIT Bielsko-Biała;3;1;1;73;30;73;96;13;7;82;4;47;17;164;11;20;58;35;8;62;24;62;89;7;4;83;7;56;22;139;13;8;38;27;20;11;6;11;7;6;3;-1;-3;-9;-5;25;-2;12;20;8;-12
6020;2016/2017;HTML;3:2;Atom Trefl Sopot;BKS PROFI CREDIT Bielsko-Biała;2;3;0;75;33;75;99;11;8;96;8;32;16;147;13;16;57;39;10;82;39;82;105;9;8;88;8;33;16;135;7;10;58;43;16;-7;-6;-7;-6;2;0;8;0;-1;0;12;6;6;-1;-4;-6
